,year,SeaLevel,average,moon_phase_sin,moon_phase_cos,actual_year,month,month_sin,month_cos,Temperature,moon_phase
1119,2016.9854,57.13,404.8820238,0.945215293,-0.326447621,2016,12,-2.45E-16,1,0.87,8.9454
1120,2016.999,53.87,404.9872619,0.944266692,-0.329181431,2016,12,-2.45E-16,1,0.87,8.959
1121,2017.0126,55.23,405.0925,0.943310184,-0.331912485,2017,1,0.5,0.866025404,1.03,8.9726
1122,2017.0261,55.07,405.1969643,0.942352896,-0.334620709,2017,1,0.5,0.866025404,1.03,8.9861
1123,2017.0397,55.73,405.3022024,0.941380656,-0.337346202,2017,1,0.5,0.866025404,1.03,8.9997
1124,2017.0532,54.27,405.3996145,0.940407769,-0.340048861,2017,1,0.5,0.866025404,1.03,9.0132
1125,2017.0669,53.93,405.497,0.939412536,-0.342788692,2017,1,0.5,0.866025404,1.03,9.0269
1126,2017.0804,51.87,405.5929639,0.938424024,-0.345485675,2017,1,0.5,0.866025404,1.03,9.0404
1127,2017.094,50.53,405.6896386,0.93742036,-0.348199754,2017,2,0.866025404,0.5,1.14,9.054
1128,2017.1075,48.37,405.7856024,0.936416313,-0.350890993,2017,2,0.866025404,0.5,1.14,9.0675
1129,2017.1212,49.63,405.882988,0.935389493,-0.353619142,2017,2,0.866025404,0.5,1.14,9.0812
1130,2017.1347,49.97,405.9579157,0.934369887,-0.356304524,2017,2,0.866025404,0.5,1.14,9.0947
1131,2017.1483,49.23,406.0250964,0.933334934,-0.359006826,2017,2,0.866025404,0.5,1.14,9.1083
1132,2017.1619,48.57,406.0922771,0.932292165,-0.361706122,2017,2,0.866025404,0.5,1.14,9.1219
1133,2017.1755,50.23,406.1594578,0.93124159,-0.364402389,2017,3,1,6.12E-17,1.17,9.1355
1134,2017.1889,50.57,406.2256506,0.930198838,-0.367056021,2017,3,1,6.12E-17,1.17,9.1489
1135,2017.2026,50.23,406.2933253,0.929124923,-0.369765977,2017,3,1,6.12E-17,1.17,9.1626
1136,2017.2035,51.67,406.2977711,0.929054097,-0.369943894,2017,3,1,6.12E-17,1.17,9.1635
1137,2017.2297,50.93,406.3923333,0.926977364,-0.375117272,2017,3,1,6.12E-17,1.17,9.1897
1138,2017.2507,51.57,406.4623333,0.925292005,-0.379255463,2017,4,0.866025404,-0.5,0.94,9.2107
1139,2017.2569,51.73,406.483,0.924790889,-0.380475771,2017,4,0.866025404,-0.5,0.94,9.2169
1140,2017.2704,50.17,406.528,0.923694183,-0.383130599,2017,4,0.866025404,-0.5,0.94,9.2304
1141,2017.284,49.33,406.5733333,0.922581648,-0.385801897,2017,4,0.866025404,-0.5,0.94,9.244
1142,2017.2976,51.57,406.6026988,0.921461387,-0.388469963,2017,4,0.866025404,-0.5,0.94,9.2576
1143,2017.3111,49.23,406.6092048,0.920341732,-0.391115195,2017,4,0.866025404,-0.5,0.94,9.2711
1144,2017.3247,49.67,406.615759,0.919206106,-0.393776758,2017,4,0.866025404,-0.5,0.94,9.2847
1145,2017.3383,48.73,406.6223133,0.918062782,-0.396435023,2017,5,0.5,-0.866025404,0.91,9.2983
1146,2017.3521,48.77,406.6289639,0.916894787,-0.399128988,2017,5,0.5,-0.866025404,0.91,9.3121
1147,2017.3655,48.33,406.6354217,0.915753083,-0.401741573,2017,5,0.5,-0.866025404,0.91,9.3255
1148,2017.3714,47.57,406.6382651,0.915248031,-0.402890857,2017,5,0.5,-0.866025404,0.91,9.3314
1149,2017.3926,45.13,406.4724819,0.913421371,-0.407015232,2017,5,0.5,-0.866025404,0.91,9.3526
1150,2017.4198,47.73,406.2135904,0.911050517,-0.412294744,2017,6,1.22E-16,-1,0.72,9.3798
1151,2017.447,47.73,405.9546988,0.908649148,-0.417560445,2017,6,1.22E-16,-1,0.72,9.407
1152,2017.4741,48.03,405.5165,0.906226341,-0.422792879,2017,6,1.22E-16,-1,0.72,9.4341
1153,2017.5012,49.53,404.9551429,0.903773403,-0.428011256,2017,7,-0.5,-0.866025404,0.82,9.4612
1154,2017.5284,50.43,404.3917143,0.901281199,-0.433234579,2017,7,-0.5,-0.866025404,0.82,9.4884
1155,2017.5555,51.23,403.8595181,0.898768135,-0.438424268,2017,7,-0.5,-0.866025404,0.82,9.5155
1156,2017.5827,55.63,403.3548434,0.896215751,-0.443618449,2017,7,-0.5,-0.866025404,0.82,9.5427
1157,2017.6098,54.43,402.8520241,0.893642897,-0.448778758,2017,8,-0.866025404,-0.5,0.87,9.5698
1158,2017.637,55.43,402.583012,0.891030672,-0.453943104,2017,8,-0.866025404,-0.5,0.87,9.597
1159,2017.6641,57.93,402.6123976,0.888398371,-0.459073343,2017,8,-0.866025404,-0.5,0.87,9.6241
1160,2017.6913,61.03,402.6418916,0.885726656,-0.464207164,2017,9,-1,-1.84E-16,0.77,9.6513
1161,2017.7185,63.03,402.8475,0.883025274,-0.469325437,2017,9,-1,-1.84E-16,0.77,9.6785
1162,2017.7456,61.13,403.3314286,0.88030441,-0.47440926,2017,9,-1,-1.84E-16,0.77,9.7056
1163,2017.7727,62.13,403.8153571,0.877554277,-0.47947731,2017,10,-0.866025404,0.5,0.9,9.7327
1164,2017.7999,64.43,404.3065783,0.874764657,-0.484548031,2017,10,-0.866025404,0.5,0.9,9.7599
1165,2017.8271,66.03,404.811253,0.871945738,-0.489602522,2017,10,-0.866025404,0.5,0.9,9.7871
1166,2017.8542,67.43,405.3140723,0.869108138,-0.494622123,2017,11,-0.5,0.866025404,0.88,9.8142
1167,2017.8813,66.63,405.7796988,0.866241642,-0.499625277,2017,11,-0.5,0.866025404,0.88,9.8413
1168,2017.9085,66.63,406.1237952,0.863335608,-0.50463019,2017,11,-0.5,0.866025404,0.88,9.8685
1169,2017.9356,64.53,406.4666265,0.8604115,-0.509599894,2017,12,-2.45E-16,1,0.94,9.8956
1170,2017.9628,63.23,406.7945714,0.857447836,-0.514570898,2017,12,-2.45E-16,1,0.94,9.9228
1171,2017.9899,58.83,407.0462143,0.854466506,-0.519506486,2017,12,-2.45E-16,1,0.94,9.9499
1172,2018.017,57.83,407.2978571,0.851456767,-0.524424802,2018,1,0.5,0.866025404,0.83,9.977
1173,2018.0442,57.63,407.5485542,0.848407456,-0.529343734,2018,1,0.5,0.866025404,0.83,10.0042
1174,2018.0713,57.43,407.7771084,0.845341095,-0.534226949,2018,1,0.5,0.866025404,0.83,10.0313
1175,2018.0985,56.93,408.006506,0.842235157,-0.539110322,2018,2,0.866025404,0.5,0.85,10.0585
1176,2018.1256,51.83,408.2339036,0.839112584,-0.543957785,2018,2,0.866025404,0.5,0.85,10.0856
1177,2018.1527,49.83,408.4102169,0.835962111,-0.548787162,2018,2,0.866025404,0.5,0.85,10.1127
1178,2018.1799,52.83,408.5871807,0.832772065,-0.553616012,2018,3,1,6.12E-17,0.88,10.1399
1179,2018.2071,52.93,408.7641446,0.829554125,-0.558426319,2018,3,1,6.12E-17,0.88,10.1671
1180,2018.2342,51.53,408.8635714,0.826320384,-0.56320034,2018,3,1,6.12E-17,0.88,10.1942
1181,2018.2614,49.43,408.9607143,0.823047084,-0.567973148,2018,4,0.866025404,-0.5,0.89,10.2214
1182,2018.2886,50.43,409.0578571,0.819746218,-0.572726932,2018,4,0.866025404,-0.5,0.89,10.2486
1183,2018.3156,50.43,409.0301928,0.816442467,-0.57742679,2018,4,0.866025404,-0.5,0.89,10.2756
1184,2018.3428,50.93,408.9843133,0.813086999,-0.582142193,2018,5,0.5,-0.866025404,0.82,10.3028
1185,2018.37,50.73,408.9384337,0.809704297,-0.586838097,2018,5,0.5,-0.866025404,0.82,10.33
1186,2018.3971,49.53,408.6983494,0.80630706,-0.591497189,2018,5,0.5,-0.866025404,0.82,10.3571
1187,2018.4243,50.83,408.413241,0.802870331,-0.596153699,2018,6,1.22E-16,-1,0.77,10.3843
1188,2018.4514,50.53,408.1291807,0.799419493,-0.600773231,2018,6,1.22E-16,-1,0.77,10.4114
1189,2018.4786,50.43,407.6749762,0.795929195,-0.605389723,2018,6,1.22E-16,-1,0.77,10.4386
1190,2018.5057,51.53,407.1684643,0.792425216,-0.609969079,2018,7,-0.5,-0.866025404,0.83,10.4657
1191,2018.5328,54.43,406.6619524,0.788894891,-0.614528153,2018,7,-0.5,-0.866025404,0.83,10.4928
1192,2018.56,55.23,406.1907229,0.785325164,-0.619083506,2018,7,-0.5,-0.866025404,0.83,10.52
1193,2018.5871,55.23,405.7401446,0.781742402,-0.623601489,2018,8,-0.866025404,-0.5,0.77,10.5471
1194,2018.6143,57.13,405.2879036,0.778120283,-0.628115296,2018,8,-0.866025404,-0.5,0.77,10.5743
1195,2018.6415,58.13,405.1239157,0.774472103,-0.632608064,2018,8,-0.866025404,-0.5,0.77,10.6015
1196,2018.6686,60.23,405.1467711,0.770811537,-0.637063242,2018,9,-1,-1.84E-16,0.8,10.6286
1197,2018.6958,64.43,405.1697108,0.767111693,-0.641513562,2018,9,-1,-1.84E-16,0.8,10.6558
1198,2018.7229,65.33,405.44075,0.7633999,-0.645926152,2018,9,-1,-1.84E-16,0.8,10.6829
1199,2018.75,69.53,405.915,0.759662724,-0.650317265,2018,10,-0.866025404,0.5,1.01,10.71
1200,2018.7772,68.03,406.391,0.755886361,-0.65470284,2018,10,-0.866025404,0.5,1.01,10.7372
1201,2018.8044,69.43,406.8696145,0.75208468,-0.659066487,2018,10,-0.866025404,0.5,1.01,10.7644
1202,2018.8315,71.13,407.3495783,0.748271924,-0.663392137,2018,10,-0.866025404,0.5,1.01,10.7915
1203,2018.8586,68.63,407.8295422,0.744434289,-0.667695731,2018,11,-0.5,0.866025404,0.82,10.8186
1204,2018.8858,67.43,408.2592289,0.740557605,-0.671992882,2018,11,-0.5,0.866025404,0.82,10.8458
1205,2018.9129,65.33,408.6085904,0.736670506,-0.676251851,2018,11,-0.5,0.866025404,0.82,10.8729
1206,2018.9401,64.73,408.959241,0.732744434,-0.680503927,2018,12,-2.45E-16,1,0.92,10.9001
1207,2018.9673,63.73,409.2708214,0.72879382,-0.684733209,2018,12,-2.45E-16,1,0.92,10.9273
1208,2018.9944,63.23,409.5063333,0.724833454,-0.688924135,2018,12,-2.45E-16,1,0.92,10.9544
1209,2019.0215,60.03,409.7418452,0.720848988,-0.693092156,2019,1,0.5,0.866025404,0.94,10.9815
1210,2019.0487,63.73,409.9539036,0.71682572,-0.697252384,2019,1,0.5,0.866025404,0.94,11.0087
1211,2019.0758,59.83,410.0910361,0.712793366,-0.701374092,2019,1,0.5,0.866025404,0.94,11.0358
1212,2019.103,61.23,410.2286747,0.708722302,-0.705487561,2019,2,0.866025404,0.5,0.95,11.063
1213,2019.1301,59.13,410.3737952,0.704642598,-0.709562407,2019,2,0.866025404,0.5,0.95,11.0901
1214,2019.1463,58.43,410.4811446,0.70219261,-0.711987035,2019,2,0.866025404,0.5,0.95,11.1063
1215,2019.1877,58.13,410.7554819,0.695893697,-0.718144806,2019,3,1,6.12E-17,1.17,11.1477
1216,2019.2115,60.13,410.9083333,0.692248107,-0.721659586,2019,3,1,6.12E-17,1.17,11.1715
1217,2019.2387,58.93,411.0508095,0.688059987,-0.725653812,2019,3,1,6.12E-17,1.17,11.1987
1218,2019.2596,57.63,411.1602857,0.684826244,-0.728706398,2019,4,0.866025404,-0.5,1.01,11.2196
1219,2019.293,56.83,411.3301205,0.679630358,-0.733554754,2019,4,0.866025404,-0.5,1.01,11.253
1220,2019.3202,58.53,411.3333976,0.675373607,-0.737475756,2019,4,0.866025404,-0.5,1.01,11.2802
1221,2019.3473,60.63,411.3366627,0.671110009,-0.741357778,2019,5,0.5,-0.866025404,0.85,11.3073
1222,2019.3745,57.43,411.3399398,0.666808242,-0.745229339,2019,5,0.5,-0.866025404,0.85,11.3345
1223,2019.4016,56.13,411.0804096,0.662500079,-0.749061844,2019,5,0.5,-0.866025404,0.85,11.3616
1224,2019.4287,55.33,410.8159398,0.658169889,-0.752869443,2019,6,1.22E-16,-1,0.9,11.3887
1225,2019.4559,59.83,410.550494,0.653801716,-0.756665921,2019,6,1.22E-16,-1,0.9,11.4159
1226,2019.483,59.43,410.0389286,0.649427824,-0.760423238,2019,6,1.22E-16,-1,0.9,11.443
1227,2019.5102,61.43,409.5046429,0.64501608,-0.764168997,2019,7,-0.5,-0.866025404,0.95,11.4702
1228,2019.5374,60.13,408.9703571,0.640582733,-0.76788916,2019,7,-0.5,-0.866025404,0.95,11.4974
1229,2019.5645,60.73,408.5465663,0.636144346,-0.771570069,2019,7,-0.5,-0.866025404,0.95,11.5245
1230,2019.5917,62.03,408.1434819,0.631668314,-0.775238764,2019,8,-0.866025404,-0.5,0.95,11.5517
1231,2019.6187,66.63,407.7433614,0.627204269,-0.778854803,2019,8,-0.866025404,-0.5,0.95,11.5787
1232,2019.6459,69.13,407.717988,0.622686228,-0.782471637,2019,8,-0.866025404,-0.5,0.95,11.6059
1233,2019.6731,69.13,407.8064699,0.618147329,-0.786062262,2019,9,-1,-1.84E-16,0.93,11.6331
1234,2019.7002,70.63,407.8946265,0.613604528,-0.789613503,2019,9,-1,-1.84E-16,0.93,11.6602
1235,2019.7274,72.13,408.2710476,0.609024449,-0.793151449,2019,9,-1,-1.84E-16,0.93,11.6874
1236,2019.7545,70.83,408.7614286,0.604440922,-0.796649969,2019,10,-0.866025404,0.5,1.01,11.7145
1237,2019.7817,73.53,409.253619,0.599820273,-0.800134763,2019,10,-0.866025404,0.5,1.01,11.7417
1238,2019.8088,73.63,409.7294458,0.595196633,-0.803580095,2019,10,-0.866025404,0.5,1.01,11.7688
1239,2019.836,71.93,410.1980723,0.590536032,-0.807011273,2019,11,-0.5,0.866025404,0.99,11.796
1240,2019.8631,75.13,410.6649759,0.585872895,-0.810402956,2019,11,-0.5,0.866025404,0.99,11.8231
1241,2019.8903,72.93,411.0340602,0.581172963,-0.81378006,2019,11,-0.5,0.866025404,0.99,11.8503
1242,2019.9174,71.63,411.3246506,0.576470952,-0.817117642,2019,12,-2.45E-16,1,1.1,11.8774
1243,2019.9446,71.53,411.6163133,0.571732318,-0.820440221,2019,12,-2.45E-16,1,1.1,11.9046
1244,2019.9717,69.33,411.8692738,0.566992061,-0.823723256,2019,12,-2.45E-16,1,1.1,11.9317
1245,2019.9989,67.73,412.0862262,0.562215356,-0.826990867,2019,12,-2.45E-16,1,1.1,11.9589
1246,2020.026,63.83,412.302381,0.557437485,-0.830218917,2020,1,0.5,0.866025404,1.17,11.986
1247,2020.0531,61.53,412.4995422,0.55264108,-0.833419364,2020,1,0.5,0.866025404,1.17,12.0131
1248,2020.0749,62.13,412.6361205,0.548769375,-0.835973787,2020,1,0.5,0.866025404,1.17,12.0349
1249,2020.1119,67.13,412.8679277,0.54217115,-0.840268078,2020,2,0.866025404,0.5,1.24,12.0719
1250,2020.1346,64.63,413.0066747,0.538106393,-0.842876925,2020,2,0.866025404,0.5,1.24,12.0946
1251,2020.1617,60.53,413.1666627,0.533237322,-0.845965696,2020,2,0.866025404,0.5,1.24,12.1217
1252,2020.1889,61.73,413.327241,0.528332457,-0.849037582,2020,3,1,6.12E-17,1.17,12.1489
1253,2020.216,58.23,413.48,0.523428025,-0.852069893,2020,3,1,6.12E-17,1.17,12.176
1254,2020.2432,60.13,413.616,0.518487997,-0.855084906,2020,3,1,6.12E-17,1.17,12.2032
1255,2020.2703,62.63,413.7515,0.513548859,-0.858060353,2020,4,0.866025404,-0.5,1.13,12.2303
1256,2020.2975,59.93,413.8566867,0.508574327,-0.861018091,2020,4,0.866025404,-0.5,1.13,12.2575
1257,2020.3247,59.43,413.8403012,0.503582761,-0.863946991,2020,4,0.866025404,-0.5,1.13,12.2847
1258,2020.3518,60.83,413.8239759,0.498592771,-0.866836345,2020,5,0.5,-0.866025404,1.01,12.3118
1259,2020.3789,61.33,413.7663012,0.493586205,-0.869696877,2020,5,0.5,-0.866025404,1.01,12.3389
1260,2020.4061,62.23,413.4615301,0.488544662,-0.872538889,2020,5,0.5,-0.866025404,1.01,12.3661
1261,2020.4332,62.53,413.1578795,0.48350538,-0.875341389,2020,6,1.22E-16,-1,0.92,12.3932
1262,2020.4595,59.63,412.8494643,0.478599488,-0.878033331,2020,6,1.22E-16,-1,0.92,12.4195
1263,2020.4875,62.73,412.2794643,0.473360016,-0.880869057,2020,6,1.22E-16,-1,0.92,12.4475
1264,2020.5147,61.83,411.72575,0.468254154,-0.883593825,2020,7,-0.5,-0.866025404,0.9,12.4747
1265,2020.5418,63.73,411.1740714,0.463151466,-0.886279143,2020,7,-0.5,-0.866025404,0.9,12.5018
1266,2020.569,65.43,410.7015663,0.458014465,-0.88894474,2020,7,-0.5,-0.866025404,0.9,12.529
1267,2020.5961,66.43,410.2313976,0.452881093,-0.891570926,2020,8,-0.866025404,-0.5,0.87,12.5561
1268,2020.6233,65.13,409.759494,0.447713638,-0.894176995,2020,8,-0.866025404,-0.5,0.87,12.5833
1269,2020.6504,68.13,409.8126265,0.442550268,-0.896743698,2020,8,-0.866025404,-0.5,0.87,12.6104
1270,2020.6776,70.83,409.9011084,0.437353049,-0.899289892,2020,9,-1,-1.84E-16,0.98,12.6376
1271,2020.7048,71.83,409.9895904,0.432141182,-0.901805965,2020,9,-1,-1.84E-16,0.98,12.6648
1272,2020.7319,73.33,410.4723095,0.426934081,-0.904282749,2020,9,-1,-1.84E-16,0.98,12.6919
1273,2020.759,75.53,411.0078571,0.421712785,-0.906729467,2020,10,-0.866025404,0.5,0.88,12.719
1274,2020.7862,77.73,411.545381,0.416458123,-0.9091549,2020,10,-0.866025404,0.5,0.88,12.7462
1275,2020.8115,78.43,412.0335542,0.411557991,-0.911383575,2020,10,-0.866025404,0.5,0.88,12.7715
1276,2020.8413,79.53,412.6044217,0.405771007,-0.913974775,2020,11,-0.5,0.866025404,1.11,12.8013
1277,2020.8676,77.03,413.108241,0.400650142,-0.916231119,2020,11,-0.5,0.866025404,1.11,12.8276
1278,2020.8948,73.13,413.4623133,0.395340844,-0.918534494,2020,11,-0.5,0.866025404,1.11,12.8548
1279,2020.9219,75.73,413.7529036,0.390037896,-0.920798805,2020,12,-2.45E-16,1,0.8,12.8819
1280,2020.949,72.83,414.043494,0.38472198,-0.923032501,2020,12,-2.45E-16,1,0.8,12.909
1281,2020.9762,72.03,414.27,0.379373586,-0.92524358,2020,12,-2.45E-16,1,0.8,12.9362
1282,2020.9768,72.45,414.2742857,0.379255463,-0.925292005,2020,12,-2.45E-16,1,0.8,12.9368
1283,2021.0034,71.39,414.4642857,0.374012486,-0.927423668,2021,1,0.5,0.866025404,0.81,12.9634
1284,2021.0304,70.95,414.6571429,0.368678415,-0.929557005,2021,1,0.5,0.866025404,0.81,12.9904
1285,2021.0305,72.03,414.6578571,0.368658636,-0.92956485,2021,1,0.5,0.866025404,0.81,12.9905
1286,2021.0576,69.84,414.8264578,0.36329253,-0.931675125,2021,1,0.5,0.866025404,0.81,13.0176
1287,2021.0848,70.64,414.9772048,0.357894477,-0.933762038,2021,2,0.866025404,0.5,0.65,13.0448
1288,2021.1119,67.59,415.1273976,0.352504348,-0.935810176,2021,2,0.866025404,0.5,0.65,13.0719
1289,2021.139,64.15,415.2489157,0.347102498,-0.937827199,2021,2,0.866025404,0.5,0.65,13.099
1290,2021.1391,64.53,415.2492651,0.347082544,-0.937834584,2021,2,0.866025404,0.5,0.65,13.0991
1291,2021.1656,62.15,415.3418554,0.34178909,-0.939776685,2021,2,0.866025404,0.5,0.65,13.1256
1292,2021.1662,62.53,415.3439518,0.341669112,-0.939820312,2021,2,0.866025404,0.5,0.65,13.1262
1293,2021.1933,61.75,415.4386386,0.33624432,-0.941774791,2021,3,1,6.12E-17,0.89,13.1533
1294,2021.1934,64.03,415.438988,0.336224281,-0.941781945,2021,3,1,6.12E-17,0.89,13.1534
1295,2021.2205,64.63,415.537619,0.330788269,-0.943704997,2021,3,1,6.12E-17,0.89,13.1805
1296,2021.2217,62.15,415.5421905,0.330547304,-0.943789426,2021,3,1,6.12E-17,0.89,13.1817
1297,2021.2477,66.14,415.6412381,0.325321138,-0.945603594,2021,3,1,6.12E-17,0.89,13.2077
1298,2021.2748,67.94,415.7444762,0.319863271,-0.947463713,2021,4,0.866025404,-0.5,0.76,13.2348
1299,2021.3015,67.93,415.8328916,0.314475561,-0.94926557,2021,4,0.866025404,-0.5,0.76,13.2615
1300,2021.302,65.75,415.8340964,0.31437457,-0.94929902,2021,4,0.866025404,-0.5,0.76,13.262
1301,2021.3291,63.83,415.8993976,0.308895576,-0.951095959,2021,4,0.866025404,-0.5,0.76,13.2891
1302,2021.3301,62.55,415.9018072,0.308693202,-0.951161662,2021,4,0.866025404,-0.5,0.76,13.2901
1303,2021.3562,64.95,415.9646988,0.303406313,-0.952861275,2021,5,0.5,-0.866025404,0.79,13.3162
1304,2021.3563,65.03,415.9649398,0.303386038,-0.952867731,2021,5,0.5,-0.866025404,0.79,13.3163
1305,2021.3834,66.19,415.9280241,0.29788665,-0.954601249,2021,5,0.5,-0.866025404,0.79,13.3434
1306,2021.4105,65.44,415.6635542,0.292377357,-0.956303028,2021,5,0.5,-0.866025404,0.79,13.3705
1307,2021.4377,62.74,415.3981084,0.28683796,-0.957979115,2021,6,1.22E-16,-1,0.85,13.3977
1308,2021.4649,67.09,415.05625,0.281288955,-0.959623115,2021,6,1.22E-16,-1,0.85,13.4249
1309,2021.4919,68.05,414.49375,0.275771434,-0.961223239,2021,6,1.22E-16,-1,0.85,13.4519
1310,2021.492,66.93,414.4916667,0.275750982,-0.961229107,2021,6,1.22E-16,-1,0.85,13.452
1311,2021.5191,68.95,413.9270833,0.27020384,-0.962803139,2021,7,-0.5,-0.866025404,0.92,13.4791
1312,2021.5192,67.53,413.925,0.270183354,-0.962808888,2021,7,-0.5,-0.866025404,0.92,13.4792
1313,2021.5463,67.94,413.3826506,0.264627196,-0.964350791,2021,7,-0.5,-0.866025404,0.92,13.5063
1314,2021.5735,71.99,412.9566265,0.259041688,-0.965866142,2021,7,-0.5,-0.866025404,0.92,13.5335
1315,2021.6005,72.83,412.5337349,0.253488669,-0.967338356,2021,8,-0.866025404,-0.5,0.82,13.5605
1316,2021.6006,76.65,412.5321687,0.253468086,-0.967343749,2021,8,-0.866025404,-0.5,0.82,13.5606
1317,2021.6278,75.29,412.157759,0.247865444,-0.968794468,2021,8,-0.866025404,-0.5,0.82,13.5878
1318,2021.6549,72.04,412.2328554,0.242275143,-0.970207583,2021,8,-0.866025404,-0.5,0.82,13.6149
1319,2021.6821,74.79,412.3082289,0.236656114,-0.971593477,2021,9,-1,-1.84E-16,0.93,13.6421
1320,2021.7092,78.13,412.4007143,0.23104986,-0.972941911,2021,9,-1,-1.84E-16,0.93,13.6692
1321,2021.7094,78.25,412.4041667,0.231008457,-0.972951742,2021,9,-1,-1.84E-16,0.93,13.6694
1322,2021.7363,79.24,412.8685119,0.225435924,-0.974257997,2021,9,-1,-1.84E-16,0.93,13.6963
1323,2021.7635,81.94,413.3380357,0.219793736,-0.975546367,2021,10,-0.866025404,0.5,0.99,13.7235
1324,2021.7906,81.99,413.8058333,0.214164969,-0.976797505,2021,10,-0.866025404,0.5,0.99,13.7506
1325,2021.8178,83.89,414.3739759,0.208508272,-0.978020603,2021,10,-0.866025404,0.5,0.99,13.7778
1326,2021.8449,80.99,414.9453614,0.202865427,-0.979206627,2021,11,-0.5,0.866025404,0.94,13.8049
1327,2021.8721,78.54,415.5188554,0.197194977,-0.98036429,2021,11,-0.5,0.866025404,0.94,13.8321
1328,2021.8992,80.94,415.8803133,0.191538805,-0.981485041,2021,11,-0.5,0.866025404,0.94,13.8592
1329,2021.9264,82.59,416.2178554,0.185855359,-0.982577114,2021,12,-2.45E-16,1,0.87,13.8864
1330,2021.9535,77.34,416.5541566,0.180186616,-0.983632443,2021,12,-2.45E-16,1,0.87,13.9135
1331,2021.9807,73.14,416.7640357,0.174490932,-0.984658781,2021,12,-2.45E-16,1,0.87,13.9407
1332,2022.0078,73.49,416.9479286,0.168810376,-0.985648546,2022,1,0.5,0.866025404,0.92,13.9678
1333,2022.035,74.49,417.1325,0.163103214,-0.986609012,2022,1,0.5,0.866025404,0.92,13.995
1334,2022.0621,75.55,417.2913976,0.157411601,-0.987533082,2022,1,0.5,0.866025404,0.92,14.0221
1335,2022.0622,74.93,417.2919518,0.157390589,-0.987536431,2022,1,0.5,0.866025404,0.92,14.0222
1336,2022.0892,71.43,417.4415904,0.151714755,-0.988424318,2022,2,0.866025404,0.5,0.9,14.0492
1337,2022.0893,72.85,417.4421446,0.151693724,-0.988427546,2022,2,0.866025404,0.5,0.9,14.0493
1338,2022.1164,72.53,417.5923373,0.145991815,-0.989285798,2022,2,0.866025404,0.5,0.9,14.0764
1339,2022.1166,72.85,417.5934458,0.145949717,-0.98929201,2022,2,0.866025404,0.5,0.9,14.0766
1340,2022.1435,69.14,417.7559036,0.140285053,-0.990111157,2022,2,0.866025404,0.5,0.9,14.1035
1341,2022.1707,67.14,417.9263133,0.134552542,-0.990906461,2022,3,1,6.12E-17,1.05,14.1307
1342,2022.1979,69.14,418.0967229,0.128815524,-0.991668574,2022,3,1,6.12E-17,1.05,14.1579
1343,2022.225,68.44,418.245,0.123095308,-0.992394853,2022,3,1,6.12E-17,1.05,14.185
1344,2022.2522,69.44,418.381,0.117349868,-0.993090635,2022,4,0.866025404,-0.5,0.84,14.2122
1345,2022.2659,63.33,418.4495,0.114454525,-0.993428488,2022,4,0.866025404,-0.5,0.84,14.2259
1346,2022.2793,69.35,418.5165,0.111621643,-0.993750778,2022,4,0.866025404,-0.5,0.84,14.2393
1347,2022.3064,65.75,418.5574458,0.105889706,-0.994377881,2022,4,0.866025404,-0.5,0.84,14.2664
1348,2022.32,63.83,418.5361446,0.103011823,-0.994680132,2022,4,0.866025404,-0.5,0.84,14.28
1349,2022.3336,67.75,418.5148434,0.100133078,-0.994974053,2022,5,0.5,-0.866025404,0.84,14.2936
1350,2022.339,67.73,418.5063855,0.098989813,-0.995088447,2022,5,0.5,-0.866025404,0.84,14.299
1351,2022.3607,65.75,418.4723976,0.094394278,-0.995534892,2022,5,0.5,-0.866025404,0.84,14.3207
1352,2022.3661,65.63,418.4639398,0.093250372,-0.995642691,2022,5,0.5,-0.866025404,0.84,14.3261
1353,2022.3879,67.05,418.2914699,0.088631147,-0.996064516,2022,5,0.5,-0.866025404,0.84,14.3479
1354,2022.3933,66.73,418.2251084,0.087486636,-0.996165693,2022,5,0.5,-0.866025404,0.84,14.3533
1355,2022.415,65.95,417.9584337,0.082886251,-0.996559015,2022,5,0.5,-0.866025404,0.84,14.375
1356,2022.4204,65.53,417.8920723,0.081741176,-0.996653591,2022,6,1.22E-16,-1,0.93,14.3804
1357,2022.4422,67.65,417.6241687,0.077117385,-0.99702202,2022,6,1.22E-16,-1,0.93,14.4022
1358,2022.4476,66.83,417.5578072,0.075971782,-0.997109968,2022,6,1.22E-16,-1,0.93,14.4076
1359,2022.4693,66.25,417.1945833,0.071367159,-0.997450113,2022,6,1.22E-16,-1,0.93,14.4293
1360,2022.4747,67.23,417.0820833,0.070221068,-0.997531454,2022,6,1.22E-16,-1,0.93,14.4347
1361,2022.4965,69.65,416.6279167,0.065593329,-0.997846439,2022,6,1.22E-16,-1,0.93,14.4565
1362,2022.5019,70.63,416.5154167,0.064446786,-0.997921145,2022,7,-0.5,-0.866025404,0.94,14.4619
1363,2022.5236,72.05,416.0633333,0.059838541,-0.998208069,2022,7,-0.5,-0.866025404,0.94,14.4836
1364,2022.5291,71.23,415.94875,0.058670346,-0.998277412,2022,7,-0.5,-0.866025404,0.94,14.4891
1365,2022.5508,75.25,415.5453494,0.054060518,-0.998537661,2022,7,-0.5,-0.866025404,0.94,14.5108
1366,2022.5562,73.03,415.4627229,0.052913188,-0.998599116,2022,7,-0.5,-0.866025404,0.94,14.5162
